SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Long Huyền Kiếm Khí		1376	1002	0	\spr\Ui\技能图标\150\龙旋气劲.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	0	0	360	0	0	0	2	6	421	-1	1	1	11	-1	0	5		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1377	0	0	0	0	0	0	0	30	20	0	1	0	0	0	0	0	0				0	0	0	2	1	\script\skill\huashan.lua	sorbdamage_yan_p	longxuan_jianqi1	anti_do_hurt_p	longxuan_jianqi1	skill_cost_v	longxuan_jianqi1	addskilldamage1	longxuan_jianqi1	lifemax_p	longxuan_jianqi1	lifemax_yan_p	longxuan_jianqi1	anti_sorbdamage_yan_p	longxuan_jianqi1	enhancehiteffect_rate	longxuan_jianqi1	enhancehit_rate	longxuan_jianqi1																								Một trong những thất tuyệt của phái Hoa Sơn, tạo thành khí trường xung quanh mình, nâng cao năng lực phòng ngự.
Long Huyền Kiếm Khí 2		1377	1002	0	\spr\Ui\技能图标\150\龙旋气劲.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	0	0	0	0	0	0	2	7	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	0	0	0	0				0	0	0	-1	1	\script\skill\huashan.lua	candetonate1	longxuan_jianqi2																																								Một trong những thất tuyệt của phái Hoa Sơn, tạo thành khí trường xung quanh mình, nâng cao sát thương đối phương.
Khí Chấn Sơn Hà		1378	1005	3	\spr\Ui\技能图标\150\气震山河.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\huashan.lua		qizhen_shanhe	rangedamagereturnmana_p	qizhen_shanhe																																						Một trong những thất tuyệt của phái Hoa Sơn, chuyển khí công thành khinh công, tiêu hao nội công đối thủ.
Khí Quán Trường Hồng		1379	1005	3	\spr\Ui\技能图标\150\气贯长虹.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\huashan.lua	manatoskill_enhance	qiguan_changhong																																								Một trong những thất tuyệt của phái Hoa Sơn, nội lực thâm hậu, uy lực kiếm pháp khí tông cực lớn.
Ma Vân Kiếm Khí		1380	1002	0	\spr\Ui\技能图标\150\摩云气劲.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	0	0	360	0	0	5	2	6	419	-1	1	1	11	-1	0	5		0	0	0	63	0	0	0	1	0	0	0	0	0	1	0	1	1381	0	0	0	0	0	1	1411	60	20	0	1	0	0	0	0	0	0				0	0	0	2	1	\script\skill\huashan.lua	fastwalkrun_p	shenguang_xuanrao	skill_enhance	shenguang_xuanrao	skill_eventskilllevel	shenguang_xuanrao	skill_showevent	shenguang_xuanrao	skill_cost_v	shenguang_xuanrao	skill_desc	shenguang_xuanrao	addskilldamage1	shenguang_xuanrao		shenguang_xuanrao		shenguang_xuanrao		shenguang_xuanrao		shenguang_xuanrao		shenguang_xuanrao		shenguang_xuanrao																Khí trường siêu cấp của khí tông Hoa Sơn, gia tăng năng lực phe mình, làm suy yếu năng lực đối phương.
Kiếm Khí Vô Cấp		1381	1002	0	\spr\Ui\技能图标\150\神光旋绕.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	0	0	360	0	0	5	2	6	428	-1	1	1	11	-1	0	5		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	20	0	0	0	0	0	0	0	0				0	0	0	2	1	\script\skill\huashan.lua	sorbdamage_yan_p	new_wuji	anti_do_hurt_p	new_wuji	lifemax_p	new_wuji	lifemax_yan_p	new_wuji	lifereplenish_v	new_wuji	manareplenish_v	new_wuji		new_wuji		new_wuji		new_wuji		new_wuji		new_wuji		new_wuji		new_wuji		new_wuji														Kiếm pháp siêu cấp khi tông Hoa Sơn, bùng nổ khí trường trong phạm vu nhất định, gây ra sát thương diện rộng.
Phách Thạch Phá Ngọc		1382	1002	0	\spr\Ui\技能图标\150\劈石破玉.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	0	0	520	0	2	5	2	1	426	-1	4	1	10	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	20	0	1	60	0	10		0					0	0	1	2	1	\script\skill\huashan.lua	seriesdamage_p	pishi_poyu	colddamage_v	pishi_poyu	skill_skillexp_v	pishi_poyu	skill_cost_v	pishi_poyu	addskillexp1	pishi_poyu	fatallystrike_p	pishi_poyu	skill_misslenum_v	pishi_poyu		pishi_poyu																										Võ học đại thừa khí tông Hoa Sơn, ngự khí vu ngoại, có thể phá sơn liệt thạch.
劈石破玉2		1383	1002	0	\spr\Ui\技能图标\150\劈石破玉.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	0	0	220	0	0	0	2	1	426	-1	1	1	9	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	20	0	0	0	0	0		0					0	0	0	2	0	\script\skill\huashan.lua	seriesdamage_p	pishi_poyu	colddamage_v	pishi_poyu		pishi_poyu																																				Võ học đại thừa khí tông Hoa Sơn, ngự khí vu ngoại, có thể phá sơn liệt thạch.
Thần Quang Toàn Nhiễu		1384	1002	0	\spr\Ui\技能图标\150\神光旋绕.spr	\spr\skill\华山\剑宗起手光环.spr			0	0	0	0	0	600	0	0	0	2	7	425	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	27	0	1	0	0	0	0	0	0				0	0	1	2	1	\script\skill\huashan.lua	candetonate1	shenguang_xuanrao1	candetonate2	shenguang_xuanrao1	skill_cost_v	shenguang_xuanrao1	skill_desc	shenguang_xuanrao1	skill_skillexp_v	shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1		shenguang_xuanrao1														Kiếm pháp đại thừa khí tông Hoa Sơn, phát nổ khí trường xung quanh trong phạm vi nhất định, gây ra sát thương diện rộng và hiệu quả đóng băng.
Triều Thiên Khuyết	Công kích ngoại công  	1963	1012	0	\spr\Ui\技能图标\wuhuntang\镇边陲.spr	\spr\skill\wuhuntang\朝天阙施法.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	150	0	0	0	4	1	523	-1	1	1	11	-1	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	8	1	0	0	0		0					0	0	0	3	1	\script\skill\wuhuntang.lua	seriesdamage_p	chaotian_que	physicsenhance_p	chaotian_que	deadlystrike_p	chaotian_que	firedamage_v	chaotian_que	addskilldamage1	chaotian_que	addskilldamage2	chaotian_que	skill_cost_v	chaotian_que		zhenbian_chui		zhenbian_chui		chaotian_que		chaotian_que		chaotian_que		chaotian_que		chaotian_que		chaotian_que		chaotian_que		chaotian_que		chaotian_que		chaotian_que		chaotian_que		Võ công trung cấp Vũ Hồn hệ Thuẫn, thi triển Phi Hành Thuẫn Khí tấn công kẻ địch.
Vũ Hồn Thuẫn Pháp	Hỗ trợ bị động	1964	1014	3	\spr\Ui\技能图标\wuhuntang\武穆营盾法.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	8	0	0	0	0		0					0	0	0	3	1	\script\skill\wuhuntang.lua	addphysicsdamage_p	wuhuntang_dunfa	attackratingenhance_p	wuhuntang_dunfa	deadlystrikeenhance_p	wuhuntang_dunfa	addfiredamage_v	wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		wuhuntang_dunfa		Tăng khả năng sử dụng vũ khí hệ Thuẫn
Thỉnh Anh Đề Nhuệ Lữ	chủ động hỗ trợ 	1965	1012	0	\spr\Ui\技能图标\wuhuntang\请缨提锐旅.spr	\spr\skill\wuhuntang\请缨提锐旅施法.spr			0	0	0	0	0	360	0	0	0	4	6	525	-1	1	1	9	-1	0	5		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1966	0	0	0	0	0	0	0	30	20	8	1	0	0	0	0	0	0				0	0	0	3	1	\script\skill\wuhuntang.lua	sorbdamage_yan_p	qingyin_tiruilv1	anti_do_hurt_p	qingyin_tiruilv1	cost_sp	qingyin_tiruilv1	skill_desc	qingyin_tiruilv1	anti_enhancehit_rate	qingyin_tiruilv1																										M藅 thu藅 ph遪g ng� V� H錸 h� Thu蒼, t╪g kh� n╪g ph遪g ng� ph筸 vi trong th祅h vi猲 h秓 h鱱.						
Kỹ năng Thỉnh Anh Đề Nhuệ Lữ-Tử	chủ động hỗ trợ 	1966		0	\spr\Ui\技能图标\wuhuntang\请缨提锐旅.spr	\spr\skill\wuhuntang\请缨提锐旅施法.spr			0	0	0	0	0	0	0	0	0	4	7	526	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	0	0	0					0	0	0	3	1	\script\skill\wuhuntang.lua	sorbdamage_yan_p	qingyin_tiruilv2																																								Mật thuật phòng ngự Vũ Hồn hệ Thuẫn, tăng khả năng phòng ngự phạm vi trong thành viên hảo hữu.
Trấn Biên Thùy	Công kích ngoại công  	1967	1012	0	\spr\Ui\技能图标\wuhuntang\朝天阙.spr	\spr\skill\wuhuntang\饥餐胡虏肉施法.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	260	0	0	0	4	1	527	-1	1	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	20	8	1	0	0	0		0					0	0	1	3	1	\script\skill\wuhuntang.lua	seriesdamage_p	zhenbian_chui	physicsenhance_p	zhenbian_chui	deadlystrike_p	zhenbian_chui	firedamage_v	zhenbian_chui	addskillexp1	zhenbian_chui	skill_skillexp_v	zhenbian_chui	addskilldamage1	zhenbian_chui	skill_cost_v	zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		zhenbian_chui		Võ công trung cấp Vũ Hồn hệ Thuẫn, thi triển Cường Lực Thuẫn Khí tấn công kẻ địch.
Hiệu quả Kinh Đào Phách Ngạn	Chú thuật	1968		0	\spr\Ui\技能图标\wuhuntang\智勇超伦.spr				240	0	0	2	0	520	0	0	0	4	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wuhuntang.lua	attackspeed_yan_v	wuhuntangjiangongsu	castspeed_yan_v	wuhuntangjiangongsu	attackspeed_v	wuhuntangjiangongsu	castspeed_v	wuhuntangjiangongsu	skill_enhance	wuhuntangjiangongsu																																Tâm pháp trung cấp Vũ Hồn, sau khi bị tấn công làm giảm tốc độ tấn công của đối phương.
Huy Sư Diệt Lỗ	Công kích ngoại công  	1969	1012	0	\spr\Ui\技能图标\wuhuntang\挥师灭虏.spr	\spr\skill\wuhuntang\挥师灭虏施法.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	280	0	0	0	4	1	528	-1	1	1	11	1	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1970	0	0	150	27	8	1	45	0	1		0					0	0	1	3	1	\script\skill\wuhuntang.lua	seriesdamage_p	huishi_mielu	physicsenhance_p	huishi_mielu	firedamage_v	huishi_mielu	skill_attackradius	huishi_mielu	skill_cost_v	huishi_mielu	skill_eventskilllevel	huishi_mielu	skill_collideevent	huishi_mielu	skill_showevent	huishi_mielu	skill_skillexp_v	huishi_mielu	seriesdamage_p	huishi_mielu	deadlystrike_p	huishi_mielu		huishi_mielu		huishi_mielu		huishi_mielu		huishi_mielu		huishi_mielu		huishi_mielu		huishi_mielu		huishi_mielu		huishi_mielu		Võ công đại thừa Vũ Hồn hệ Thuẫn, bộc phát Hồi Hoàn Thuẫn tấn công kẻ địch và làm giảm sức tấn công, tách ra sau khi đánh trúng.
Kinh Đào Phách Ngạn	Công kích ngoại công  	1970		0	\spr\Ui\技能图标\wuhuntang\挥师灭虏.spr		0	0	240	0	0	2	0	240	0	0	0	2	2	529	-1	3	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	-2	0	10	0	3		64					0	0	0	3	0	\script\skill\wuhuntang.lua	physicsenhance_p	huishi_mielu_2	firedamage_v	huishi_mielu_2	attackspeed_yan_v	wuhuntangjiangongsu	castspeed_yan_v	wuhuntangjiangongsu	attackspeed_v	wuhuntangjiangongsu	castspeed_v	wuhuntangjiangongsu	skill_enhance	wuhuntangjiangongsu	skill_skillexp_v	huishi_mielu_2				huishi_mielu_2	seriesdamage_p	huishi_mielu_2	skill_misslenum_v	huishi_mielu_2		huishi_mielu_2		huishi_mielu_2		huishi_mielu_2		huishi_mielu_2		huishi_mielu_2		huishi_mielu_2		huishi_mielu_2		huishi_mielu_2		
Trí Dũng Siêu Luân	chủ động hỗ trợ 	1971	1012	2	\spr\Ui\技能图标\wuhuntang\智勇超伦.spr	\spr\skill\wuhuntang\请缨提锐旅施法.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	0	0	0	0	2	7	0	-1	0	0	9	-1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	8	0	0	0	0		0					0	0	0	3	1	\script\skill\wuhuntang.lua	autoreplyskill	zhiyong_new1	skill_eventskilllevel	zhiyong_new1	skill_showevent	zhiyong_new1	skill_cost_v	zhiyong_new1	skill_desc	zhiyong_new1	lifemax_p	zhiyong_new	lifemax_yan_p	zhiyong_new		zhiyong_new		zhiyong_new																								Tăng cấp tâm pháp Vũ Hồn hệ Thuẫn, sau khi dùng có tỷ lệ giảm sức tấn công của kẻ địch khi bị đánh trúng.
Đoạt cờ	Công kích ngoại công  	1972	1012	0	\spr\Ui\技能图标\wuhuntang\夺寨扬旗.spr		\sound\skill\sound_k003.wav		0	0	0	0	0	90	0	0	0	4	7	531	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	8	1	0	0	0		0					0	0	0	3	1	\script\skill\wuhuntang.lua	physicsenhance_p	duozhai_yangqi	firedamage_v	duozhai_yangqi	addskilldamage1	duozhai_yangqi	addskilldamage2	duozhai_yangqi	addskilldamage3	duozhai_yangqi	skill_cost_v	duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		duozhai_yangqi		Võ công nhập môn Vũ Hồn hệ Thuẫn, dùng Thuẫn khí hình trong tấn công kẻ địch.
Chiết Kích	Chú thuật	1973		0	\spr\Ui\技能图标\wuhuntang\智勇超伦.spr				239	0	0	2	0	520	0	0	0	4	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wuhuntang.lua	skill_enhance	zhiyong_chaolun1		zhiyong_chaolun1																																						Tâm pháp trung cấp Vũ Hồn, sau khi bị tấn công làm giảm tốc độ tấn công của đối phương.
Trường Anh Huy Xích	Công kích ngoại công  	1974	1011	0	\spr\Ui\技能图标\wuhuntang\长缨挥斥.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	90	0	0	0	4	7	575	-1	1	1	9	1	1	2		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	7	1	0	0	0		0					0	0	0	3	1	\script\skill\wuhuntang.lua	seriesdamage_p	changyinghuichi	physicsenhance_p	changyinghuichi	addskilldamage1	changyinghuichi	addskilldamage2	changyinghuichi	addskilldamage3	changyinghuichi	missle_speed_v	changyinghuichi	skill_cost_v	changyinghuichi	skill_attackradius	changyinghuichi	firedamage_v	changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		changyinghuichi		Võ công nhập môn Vũ Hồn hệ Đao. Dùng Khí Đao tấn công kẻ địch thân cận.
Vũ Hồn Đao Pháp	hỗ trợ bị động 	1975	1013	3	\spr\Ui\技能图标\wuhuntang\武穆营刀法.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	7	0	0	0	0		0					0	0	0	-1	1	\script\skill\wuhuntang.lua	addphysicsdamage_p	wuhuntangdaofa	deadlystrikeenhance_p	wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		wuhuntangdaofa		Tăng khả năng dùng vũ khí hệ Đao
Công Trung Bỉnh Tính	hỗ trợ bị động 	1976	1017	3	\spr\Ui\技能图标\wuhuntang\公忠秉性.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wuhuntang.lua	autocastskill	gongzhongbingxing	special_point_base	gongzhongbingxing		gongzhongbingxing	skill_desc	gongzhongbingxing		gongzhongbingxing	anti_enhancehit_rate	gongzhongbingxing	block_rate	gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		gongzhongbingxing		Bí thuật Vũ Hồn, tự động tích lũy số tầng [Nộ], có thể dùng để tri triển Vũ Hồn Bí Thuật.
Hám Sơn Kích	Công kích ngoại công  	1977	1011	1	\spr\Ui\技能图标\wuhuntang\撼山击.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	2	1	200	5	1	5	4	11	1978	-1	1	0	9	0	1	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	7	1	100	0	32		5					0	0	0	-1	1	\script\skill\wuhuntang.lua	physicsenhance_p	hanshanji	cost_sp	hanshanji	deadlystrike_p	hanshanji	missle_speed_v	hanshanji	skill_attackradius	hanshanji	skill_showevent	hanshanji	skill_desc	hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		hanshanji		Bí thuật tấn công Vũ Hồn hệ Đao, chạy nhanh đến đích tạo thành sát thương phạm vi, giảm tỷ lệ hội phục sinh mệnh của kẻ địch.
Sát thương Hám Sơn Kích		1978		0	\spr\Ui\技能图标\wuhuntang\撼山击.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	75	0	0	0	0	1	576	-1	1	1	9	1	1	3		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1988	0	0	0	20	-2	0	100	0	0		0					0	0	0	0	1	\script\skill\wuhuntang.lua	physicsenhance_p	hanshanji_zi	skill_showevent	hanshanji_zi	deadlystrike_p	hanshanji_zi	missle_speed_v	hanshanji_zi	skill_attackradius	hanshanji_zi	skill_eventskilllevel	hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		hanshanji_zi		Sát thương Hám Sơn Kích
Nộ Phách Thiên Nhai	Công kích ngoại công  	1979	1011	0	\spr\Ui\技能图标\wuhuntang\渴饮匈奴血.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	150	0	0	0	4	6	577	-1	1	1	9	0	0	2		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	7	1	0	0	1		0					0	0	0	3	1	\script\skill\wuhuntang.lua	firedamage_v	nupitianya	physicsenhance_p	nupitianya	addskilldamage1	nupitianya	skill_attackradius	nupitianya	skill_cost_v	nupitianya	seriesdamage_p	nupitianya	addskilldamage2	nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		nupitianya		Võ công trung cấp Vũ Hồn hệ Đao, bộc phát Đao Khí tấn công kẻ địch ở phạm vi gần.
Cô Tương Bách Chiến Hàm	hỗ trợ bị động 	1980	1017	3	\spr\Ui\技能图标\wuhuntang\孤将百战酣.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wuhuntang.lua	attackspeed_v	baijiangguzhanhan	attackspeed_yan_v	baijiangguzhanhan	anti_block_rate	baijiangguzhanhan	me2metaldamage_p	baijiangguzhanhan	metal2medamage_p	baijiangguzhanhan		baijiangguzhanhan	fastwalkrun_p	baijiangguzhanhan	allres_yan_p	baijiangguzhanhan	fasthitrecover_yan_v	baijiangguzhanhan	melee_returnres_p	baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		baijiangguzhanhan		Tâm pháp trung cấp Vũ Hồn, tăng động tác xuất chiêu võ công hệ ngoại công cho bản thân.
Cơ Xan Lỗ Nhục	Công kích ngoại công  	1981	1011	0	\spr\Ui\技能图标\wuhuntang\饥餐胡虏肉.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	200	0	2	4	4	1	578	-1	3	1	9	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	7	1	0	0	0		0					0	0	0	3	1	\script\skill\wuhuntang.lua	physicsenhance_p	jicanhunurou	skill_cost_v	jicanhunurou	firedamage_v	jicanhunurou		jicanhunurou	missle_speed_v	jicanhunurou	skill_attackradius	jicanhunurou		jicanhunurou	seriesdamage_p	jicanhunurou	addskilldamage2	jicanhunurou	addskilldamage1	jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		jicanhunurou		Võ công tăng cấp Vũ Hồn hệ Đao, dùng Đao Khí Xuyên Thấu tấn công đường thẳng lên kẻ địch.
Vũ Mục Di Thư	Hỗ trợ phòng ngự - chủ động	1982	9999	2	\spr\Ui\技能图标\wuhuntang\武穆遗志.spr	\spr\skill\wuhuntang\武穆遗志主刀施法.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	234	0	0	2	0	0	0	0	0	4	7	0	-1	0	0	9	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wuhuntang.lua	lock_life	wumuyizhi	cost_sp	wumuyizhi	skill_mintimepercast_v	wumuyizhi	skill_mintimepercastonhorse_v	wumuyizhi	skill_desc	wumuyizhi	cast_when_buff_removed	wumuyizhi	fasthitrecover_v	wumuyizhi	anti_do_hurt_p	wumuyizhi	stuntimereduce_p	wumuyizhi	anti_do_stun_p	wumuyizhi	skill_enhance	wumuyizhi		wumuyizhi	ignorenegativestate_p	wumuyizhi		wumuyizhi		wumuyizhi		wumuyizhi		wumuyizhi		wumuyizhi		wumuyizhi		wumuyizhi		Võ công trấn phái Vũ Hồn, triệu hồi Vũ Hồn phụ thể, khóa lượng máu bản thân và tăng khả năng chiến đấu dướii sự ảnh hưởng của sức mạnh Vũ Hồn.
