SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Ngũ Hành Trận-BOSS Mộc-Hoa Sinh Mệnh-Kỹ Năng	Vòng tròn  hồi phục thuộc tính	2027		2	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			40	2	1	2	0	180	0	0	0	2	7	2089	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_v	muboss_smhua																																								BOSS Hồi Phục
Ngũ Hành Trận-BOSS Thủy-Đánh Thường		2028		0	\spr\Ui\技能图标\150\icon_sk_150_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	640	0	5	2	2	0	599	-1	3	1	10	1	0	0		0	0	0	9	9	1	0	1	0	0	0	0	0	0	0	1	2029	0	0	0	0	0	0	0	0	20	-1	1	0	0	22	0	65537	0				0	0	1	2	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	shuiboss_pugong	colddamage_v	shuiboss_pugong	skill_cost_v	shuiboss_pugong	fastwalkrun_p	shuiboss_pugong	attackspeed_yan_v	shuiboss_pugong	castspeed_yan_v	shuiboss_pugong																														Bắn ra vài viên đạn
Ngũ Hành Trận-BOSS Thủy-Đánh Thường-Con		2029		0	\spr\Ui\skill\三峨雯雪.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	2	3	600	-1	8	1	11	1	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	1	2	0	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	shuiboss_pugongzi	colddamage_v	shuiboss_pugongzi	skill_cost_v	shuiboss_pugongzi	fastwalkrun_p	shuiboss_pugongzi	attackspeed_yan_v	shuiboss_pugongzi	castspeed_yan_v	shuiboss_pugongzi																														Sát thương xung quanh bản thân
Ngũ Hành Trận-BOSS Thủy-Kỹ Năng Nhỏ		2030		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	601	-1	5	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2031	100	0	0	0	0	0	20	-1	0	0	0	20		200					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	shuiboss_xiaojineng	colddamage_v	shuiboss_xiaojineng	skill_cost_v	shuiboss_xiaojineng	fastwalkrun_p	shuiboss_xiaojineng	attackspeed_yan_v	shuiboss_xiaojineng	castspeed_yan_v	shuiboss_xiaojineng																														5 vị trí Tuyết Rơi xung quanh
Ngũ Hành Trận-BOSS Thủy-Kỹ Năng Nhỏ-Con		2031		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	2	6	0	3	602	-1	6	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		100					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	shuiboss_xiaojinengzi	colddamage_v	shuiboss_xiaojinengzi	skill_cost_v	shuiboss_xiaojinengzi																																				5 Tuyết Rơi xoay tròn
Ngũ Hành Trận-BOSS Thủy-BUFF Hồi Sinh Lực		2032		2	\spr\Ui\技能图标\icon_sk_tw_33.spr	\spr\skill\补充\born01.spr			53	3	0	2	1	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_v	shuiboss_huixue																																								Hồi sinh lực cho bản thân
Ngũ Hành Trận-BOSS Thủy-Băng Tinh-Kỹ Năng		2033		2	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			58	3	0	0	0	640	0	0	0	0	6	603	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_p	shuiboss_ningjie																																								Khiến BOSS không thể quay về
Ngũ Hành Trận-BOSS Thủy-Chiêu Cuối		2034		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	604	-1	8	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2035	8	0	0	0	0	0	20	-1	0	0	0	0		100					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	shuiboss_dazhao	colddamage_v	shuiboss_dazhao	skill_cost_v	shuiboss_dazhao																																				Phóng đạn ra tám hướng
Ngũ Hành Trận-BOSS Thủy-Chiêu Cuối-Con		2035		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	1	605	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2036	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Không
Ngũ Hành Trận-BOSS Thủy-Chiêu Cuối-Con-Con		2036		0	\spr\Ui\技能图标\icon_sk_kl_41.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\五雷正法m.wav	\sound\skill\五雷正法f.wav	0	0	0	0	0	640	0	2	5	0	6	606	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2065	0	0	0	20	-1	1	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	shuiboss_dazhaozi	colddamage_v	shuiboss_dazhaozi	skill_cost_v	shuiboss_dazhaozi	fastwalkrun_p	shuiboss_dazhaozi	attackspeed_yan_v	shuiboss_dazhaozi	castspeed_yan_v	shuiboss_dazhaozi																														Đạn tám hướng tiếp theo
Ngũ Hành Trận-BOSS Thủy-Tuyết Rơi		2037		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	607	-1	12	1	11	1	0	90		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2040	1	2038	5	0	0	0	0	0	20	-1	0	0	0	0		100					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Tuyết Rơi
Ngũ Hành Trận-BOSS Thủy-Tuyết Rơi-Con		2038		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	608	-1	6	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2039	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Tuyết Rơi-Bay
Ngũ Hành Trận-BOSS Thủy-Tuyết Rơi-Con-Con		2039		0	\spr\Ui\技能图标\icon_sk_kl_41.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\五雷正法m.wav	\sound\skill\五雷正法f.wav	0	0	0	0	0	640	0	2	5	0	6	609	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	1	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	shuiboss_xiaxue	colddamage_v	shuiboss_xiaxue	skill_cost_v	shuiboss_xiaxue	fastwalkrun_p	shuiboss_xiaxue	attackspeed_yan_v	shuiboss_xiaxue	castspeed_yan_v	shuiboss_xiaxue																														Tuyết Rơi-Đạn
Ngũ Hành Trận-BOSS Thủy-Tuyết Rơi-Khu Vực Vô Địch		2040		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	610	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	20		300					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	block_rate	shuiboss_wudi																																								Khu Vực Vô Địch
Ngũ Hành Trận-BOSS Thổ-Đánh Thường-Con		2041		0	\spr\Ui\技能图标\150\icon_sk_150_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	640	0	1	2	0	0	611	-1	1	1	10	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2042	0	0	0	20	-1	1	0	0	20	0	65537	0				0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_pugong	lightingdamage_v	tuboss_pugong	skill_cost_v	tuboss_pugong																																				Va chạm định vị
Ngũ Hành Trận-BOSS Thổ-Đánh Thường-Con-Con		2042		0	\spr\Ui\skill\三峨雯雪.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	612	-1	8	1	11	1	0	36		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	0	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_pugongzi	lightingdamage_v	tuboss_pugongzi	skill_cost_v	tuboss_pugongzi	stun_p	tuboss_pugongzi																																		Đánh trúng tung hoa
Ngũ Hành Trận-BOSS Thổ-Kỹ Năng Nhỏ		2043		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	613	-1	5	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2044	100	0	0	0	0	0	20	-1	0	0	0	20		300					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										5 vị trí 3 lần sấm sét
Ngũ Hành Trận-BOSS Thổ-Kỹ Năng Nhỏ-Con		2044		0	\spr\Ui\技能图标\150\icon_sk_150_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	640	0	2	10	0	0	614	-1	3	1	10	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2045	0	0	0	20	-1	1	0	0	0	0	65537	0				0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_xiaojineng	lightingdamage_v	tuboss_xiaojineng	skill_cost_v	tuboss_xiaojineng																																				3 lần sấm sét
Ngũ Hành Trận-BOSS Thổ-Kỹ Năng Nhỏ-Con-Con		2045		0	\spr\Ui\skill\三峨雯雪.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	615	-1	8	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	0	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_xiaojinengzi	lightingdamage_v	tuboss_xiaojinengzi	skill_cost_v	tuboss_xiaojinengzi	stun_p	tuboss_xiaojinengzi																																		Đánh trúng tung hoa
Ngũ Hành Trận-BOSS Thổ-Chiêu Cuối		2046		0	\spr\Ui\技能图标\150\icon_sk_150_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	640	0	5	2	2	0	616	-1	5	1	10	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2047	5	0	0	0	0	0	20	-1	1	0	0	80	0	65537	0				0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Bắn vào hình hộp dài phía trước
Ngũ Hành Trận-BOSS Thổ-Chiêu Cuối-Con		2047		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	2	10	0	1	617	-1	2	1	10	1	0	36		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2048	0	0	0	20	-1	0	0	0	0	0	65537	0				0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_dazhao	lightingdamage_v	tuboss_dazhao	skill_cost_v	tuboss_dazhao																																				Bay kích hoạt đạn
Ngũ Hành Trận-BOSS Thổ-Chiêu Cuối-Con-Con		2048		0	\spr\Ui\skill\三峨雯雪.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	618	-1	8	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	0	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_dazhaozi	lightingdamage_v	tuboss_dazhaozi	skill_cost_v	tuboss_dazhaozi	stun_p	tuboss_dazhaozi																																		Đạn va chạm tung hoa
Ngũ Hành Trận-BOSS Thổ-Đánh Thường		2049		0	\spr\Ui\技能图标\150\icon_sk_150_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	640	0	1	2	0	0	619	-1	1	1	10	1	0	0		0	0	0	9	9	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2041	0	20	-1	1	0	0	50	0	65537	0				0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Đạn bay
Ngũ Hành Trận-BOSS Thổ-Thổi Gió		2050		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	2	2	0	3	620	-1	8	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2051	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_chuifeng	lightingdamage_v	tuboss_chuifeng	skill_cost_v	tuboss_chuifeng																																				Thổi
Ngũ Hành Trận-BOSS Thổ-Thổi Gió-Con		2051		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	621	-1	4	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	2		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	tuboss_chuifengzi	lightingdamage_v	tuboss_chuifengzi	skill_cost_v	tuboss_chuifengzi	stun_p	tuboss_chuifengzi																																		Va chạm tản ra
Ngũ Hành Trận-BOSS Hỏa-Đánh Thường		2052		0	\spr\Ui\技能图标\icon_sk_gb_41.spr	\spr\skill\天忍\mag_bz_huo3_爆炸效果.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	0	0	0	1	622	-1	1	1	11	1	0	0		0	0	0	9	9	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2054	1	2053	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_pugong	firedamage_v	huoboss_pugong	skill_cost_v	huoboss_pugong																																				Phóng
Ngũ Hành Trận-BOSS Hỏa-Đánh Thường-Con		2053		0	\spr\Ui\技能图标\icon_sk_gb_41.spr	\spr\skill\天忍\mag_bz_huo3_爆炸效果.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	0	0	0	2	623	-1	3	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2054	0	0	0	20	-1	0	0	0	2		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_pugongzi	firedamage_v	huoboss_pugongzi	skill_cost_v	huoboss_pugongzi																																				Tản ra
Ngũ Hành Trận-BOSS Hỏa-Đánh Thường-Con-Con		2054		0	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	0	0	640	0	0	0	0	1	624	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	allres_p	huoboss_yinran																																								Debuff va chạm
Ngũ Hành Trận-BOSS Hỏa-Kỹ Năng Nhỏ		2055		0	\spr\Ui\技能图标\icon_sk_gb_41.spr	\spr\skill\天忍\mag_bz_huo3_爆炸效果.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	2	625	-1	8	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2056	10	0	0	0	0	0	20	-1	1	0	0	3		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_xiaojineng	firedamage_v	huoboss_xiaojineng	skill_cost_v	huoboss_xiaojineng																																				Bắn ra theo hình quạt
Ngũ Hành Trận-BOSS Hỏa-Kỹ Năng Nhỏ-Con		2056		0	\spr\Ui\技能图标\icon_sk_gb_41.spr	\spr\skill\天忍\mag_bz_huo3_爆炸效果.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	0	0	0	1	626	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	1	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_xiaojinengzi	firedamage_v	huoboss_xiaojinengzi	skill_cost_v	huoboss_xiaojinengzi	allres_p	huoboss_xiaojinengzi																																		Đạn bay
Ngũ Hành Trận-BOSS Hỏa-Thùng Thuốc Nổ		2057		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	6	627	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2058	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Đạn nhắc nhở, không sát thương
Ngũ Hành Trận-BOSS Hỏa-Thùng Thuốc Nổ-Con		2058		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	628	-1	8	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		100					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_zhayao	firedamage_v	huoboss_zhayao	skill_cost_v	huoboss_zhayao	allres_p	huoboss_zhayao																																		Đạn nổ
Ngũ Hành Trận-BOSS Hỏa-Kiếm Vũ		2059		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	629	-1	6	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2060	10	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Bay
Ngũ Hành Trận-BOSS Hỏa-Kiếm Vũ-Con		2060		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	630	-1	4	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2061	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua																																										Bay
Ngũ Hành Trận-BOSS Hỏa-Kiếm Vũ-Con-Con		2061		0	\spr\Ui\技能图标\icon_sk_kl_41.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\五雷正法m.wav	\sound\skill\五雷正法f.wav	0	0	0	0	0	640	0	2	5	0	6	631	-1	1	1	11	0	0	36		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	1	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_huoyu	firedamage_v	huoboss_huoyu	skill_cost_v	huoboss_huoyu	fastwalkrun_p	huoboss_huoyu																																		Mưa-Đạn
Ngũ Hành Trận-BOSS Hỏa-Rồng Lửa		2062		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	632	-1	8	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2063	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_huolong	firedamage_v	huoboss_huolong	skill_cost_v	huoboss_huolong	fastwalkrun_p	huoboss_huolong																																		Rồng Lửa-Đạn
Ngũ Hành Trận-BOSS Hỏa-Rồng Lửa-Con		2063		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	633	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_huolongzi	firedamage_v	huoboss_huolongzi	skill_cost_v	huoboss_huolongzi																																				Rồng Lửa va chạm để lại đạn
Ngũ Hành Trận-BOSS Kim-Chiêu Cuối-Con-Con		2064		0	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	0	0	640	0	0	0	0	1	624	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_v	jinboss_liuxue																																								Trạng thái mất sinh lực.
Ngũ Hành Trận-BOSS Thủy-Chiêu Cuối-Con-Con-Con		2065		0	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	0	0	640	0	0	0	0	1	624	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_v	shuiboss_nai																																								Đánh trúng địch hồi sinh lực cho bản thân
Linh Lung Tháp-Bùa Chú-Tăng điểm sinh lực		2066		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	lifemax_yan_v	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng tỉ lệ sinh lực		2067		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	lifemax_yan_p	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng tỉ lệ tấn công		2068		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	skill_enhance	linglongtaputongfuzhou																																								
